feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,class
0,841,218,247,0,470,936,3,2
0,841,218,247,0,470,936,3,2
0,841,218,247,3,308,932,7,2
0,841,218,247,3,308,932,7,2
0,841,218,247,3,308,932,7,2
0,841,218,247,3,308,932,7,2
0,841,218,247,3,308,932,7,2
0,841,218,247,3,308,932,7,2
0,783,240,185,0,454,654,0,2
0,783,240,185,0,454,654,0,2
0,783,240,185,0,454,654,0,2
0,783,240,185,0,454,654,0,2
0,783,240,185,0,454,654,0,2
0,783,240,185,0,454,654,0,2
0,783,240,185,3,292,1019,0,2
0,783,240,185,3,292,1019,0,2
0,783,240,185,3,292,1019,0,2
0,783,240,185,3,292,1019,0,2
0,783,240,185,3,292,1019,0,2
0,783,240,185,3,292,1019,0,2
0,969,177,288,3,308,261,3,2
0,969,177,288,3,308,261,3,2
0,969,177,288,3,308,261,3,2
0,969,177,288,3,308,261,3,2
0,969,177,288,3,308,261,3,2
0,969,177,288,3,308,261,3,2
0,788,240,185,2,519,227,6,2
0,788,240,185,2,519,227,6,2
0,788,240,185,2,519,227,6,2
0,788,240,185,2,519,227,6,2
0,788,240,185,2,519,227,6,2
0,788,240,185,2,519,227,6,2
0,788,240,185,3,292,6,6,2
0,788,240,185,3,292,6,6,2
0,788,240,185,3,292,6,6,2
0,788,240,185,3,292,6,6,2
0,788,240,185,3,292,6,6,2
0,788,240,185,3,292,6,6,2
0,852,213,226,3,308,177,4,2
0,852,213,226,3,308,177,4,2
0,852,213,226,3,308,177,4,2
0,852,213,226,3,308,177,4,2
0,852,213,226,3,308,177,4,2
0,852,213,226,3,308,177,4,2
0,804,240,192,3,276,865,8,2
0,804,240,192,3,276,865,8,2
0,804,240,192,3,276,865,8,2
0,804,240,192,3,276,865,8,2
0,804,240,192,3,276,865,8,2
0,804,240,192,3,276,865,8,2
0,825,231,219,3,259,796,9,2
0,825,231,219,3,259,796,9,2
0,825,231,219,3,259,796,9,2
0,825,231,219,3,259,796,9,2
0,825,231,219,3,259,796,9,2
0,825,231,219,3,259,796,9,2
0,783,245,192,2,535,796,5,2
0,783,245,192,2,535,796,5,2
0,783,245,192,2,535,796,5,2
0,783,245,192,2,535,796,5,2
0,783,245,192,2,535,796,5,2
0,783,245,192,2,535,796,5,2
0,793,245,185,0,470,941,3,2
0,793,245,185,0,470,941,3,2
0,793,245,185,0,470,941,3,2
0,793,245,185,0,470,941,3,2
0,793,245,185,0,470,941,3,2
0,793,245,185,0,470,941,3,2
0,873,213,233,0,438,368,11,2
0,873,213,233,0,438,368,11,2
0,873,213,233,0,438,368,11,2
0,873,213,233,0,438,368,11,2
0,873,213,233,0,438,368,11,2
0,873,213,233,0,438,368,11,2
0,948,177,274,2,535,32,0,2
0,948,177,274,2,535,32,0,2
0,948,177,274,2,535,32,0,2
0,948,177,274,2,535,32,0,2
0,948,177,274,2,535,32,0,2
0,948,177,274,2,535,32,0,2
0,948,186,281,2,552,844,4,2
0,948,186,281,2,552,844,4,2
0,948,186,281,2,552,844,4,2
0,948,186,281,2,552,844,4,2
0,948,186,281,2,552,844,4,2
0,948,186,281,2,552,844,4,2
0,948,186,281,2,552,844,4,2
0,948,186,281,2,552,844,4,2
0,948,186,281,2,552,844,4,2
0,948,186,281,2,552,844,4,2
0,948,186,281,2,552,844,4,2
0,948,186,281,2,552,844,4,2
0,943,186,288,3,292,359,2,2
0,943,186,288,3,292,359,2,2
0,943,186,288,3,292,359,2,2
0,943,186,288,3,292,359,2,2
0,943,186,288,3,292,359,2,2
0,943,186,288,3,292,359,2,2
0,943,186,288,3,292,953,1,2
0,943,186,288,3,292,953,1,2
0,943,186,288,3,292,953,1,2
0,943,186,288,3,292,953,1,2
0,943,186,288,3,292,953,1,2
0,943,186,288,3,292,953,1,2
0,932,177,288,0,454,160,0,2
0,932,177,288,0,454,160,0,2
0,932,177,288,0,454,160,0,2
0,932,177,288,0,454,160,0,2
0,932,177,288,0,454,160,0,2
0,932,177,288,0,454,160,0,2
0,932,177,288,0,454,162,0,2
0,932,177,288,0,454,162,0,2
0,932,177,288,0,454,162,0,2
0,932,177,288,0,454,162,0,2
0,932,177,288,0,454,162,0,2
0,932,177,288,0,454,162,0,2
0,932,177,288,3,292,209,4,2
0,932,177,288,3,292,209,4,2
0,932,177,288,3,292,209,4,2
0,932,177,288,3,292,209,4,2
0,932,177,288,3,292,209,4,2
0,932,177,288,3,292,209,4,2
0,863,209,247,0,470,89,1,2
0,863,209,247,0,470,89,1,2
0,863,209,247,0,470,89,1,2
0,863,209,247,0,470,89,1,2
0,863,209,247,0,470,89,1,2
0,863,209,247,0,470,89,1,2
0,836,218,233,3,243,816,9,2
0,836,218,233,3,243,816,9,2
0,836,218,233,3,243,816,9,2
0,836,218,233,3,243,816,9,2
0,836,218,233,3,243,816,9,2
0,836,218,233,3,243,816,9,2
0,836,218,233,0,503,815,5,2
0,836,218,233,0,503,815,5,2
0,836,218,233,0,503,815,5,2
0,836,218,233,0,503,815,5,2
0,836,218,233,0,503,815,5,2
0,836,218,233,0,503,815,5,2
0,927,181,281,3,178,164,11,2
0,927,181,281,3,178,164,11,2
0,927,181,281,3,178,164,11,2
0,927,181,281,3,178,164,11,2
0,927,181,281,3,178,164,11,2
0,927,181,281,3,178,164,11,2
0,836,218,226,0,470,161,0,2
0,836,218,226,0,470,161,0,2
0,836,218,226,0,470,161,0,2
0,836,218,226,0,470,161,0,2
0,836,218,226,0,470,161,0,2
0,836,218,226,0,470,161,0,2
0,836,218,226,3,308,216,4,2
0,836,218,226,3,308,216,4,2
0,836,218,226,3,308,216,4,2
0,836,218,226,3,308,216,4,2
0,836,218,226,3,308,216,4,2
0,836,218,226,3,308,216,4,2
0,836,218,226,3,308,213,4,2
0,836,218,226,3,308,213,4,2
0,836,218,226,3,308,213,4,2
0,836,218,226,3,308,213,4,2
0,836,218,226,3,308,213,4,2
0,836,218,226,3,308,213,4,2
0,868,204,254,0,454,65,8,2
0,868,204,254,0,454,65,8,2
0,868,204,254,0,454,65,8,2
0,868,204,254,0,454,65,8,2
0,868,204,254,0,454,65,8,2
0,868,204,254,0,454,65,8,2
0,868,290,295,3,405,912,3,2
0,868,290,295,3,405,912,3,2
0,868,290,295,3,405,912,3,2
0,868,290,295,3,405,912,3,2
0,868,290,295,3,405,912,3,2
0,868,290,295,3,405,912,3,2
0,868,290,295,0,438,154,7,2
0,868,290,295,0,438,154,7,2
0,868,290,295,0,438,154,7,2
0,868,290,295,0,438,154,7,2
0,868,290,295,0,438,154,7,2
0,868,290,295,0,438,154,7,2
0,868,290,295,0,389,858,11,2
0,868,290,295,0,389,858,11,2
0,868,290,295,0,389,858,11,2
0,868,290,295,0,389,858,11,2
0,868,290,295,0,389,858,11,2
0,868,290,295,0,389,858,11,2
0,799,304,254,0,422,96,0,2
0,799,304,254,0,422,96,0,2
0,799,304,254,0,422,96,0,2
0,799,304,254,0,422,96,0,2
0,799,304,254,0,422,96,0,2
0,799,304,254,0,422,96,0,2
0,852,286,288,0,438,976,2,2
0,852,286,288,0,438,976,2,2
0,852,286,288,0,438,976,2,2
0,852,286,288,0,438,976,2,2
0,852,286,288,0,438,976,2,2
0,852,286,288,0,438,976,2,2
0,852,286,288,2,438,106,8,2
0,852,286,288,2,438,106,8,2
0,852,286,288,2,438,106,8,2
0,852,286,288,2,438,106,8,2
0,852,286,288,2,438,106,8,2
0,852,286,288,2,438,106,8,2
0,852,286,288,3,341,937,8,2
0,852,286,288,3,341,937,8,2
0,852,286,288,3,341,937,8,2
0,852,286,288,3,341,937,8,2
0,852,286,288,3,341,937,8,2
0,852,286,288,3,341,937,8,2
0,852,286,288,0,438,23,1,2
0,852,286,288,0,438,23,1,2
0,852,286,288,0,438,23,1,2
0,852,286,288,0,438,23,1,2
0,852,286,288,0,438,23,1,2
0,852,286,288,0,438,23,1,2
0,852,286,288,0,405,905,10,2
0,852,286,288,0,405,905,10,2
0,852,286,288,0,405,905,10,2
0,852,286,288,0,405,905,10,2
0,852,286,288,0,405,905,10,2
0,852,286,288,0,405,905,10,2
0,852,286,288,0,405,975,9,2
0,852,286,288,0,405,975,9,2
0,852,286,288,0,405,975,9,2
0,852,286,288,0,405,975,9,2
0,852,286,288,0,405,975,9,2
0,852,286,288,0,405,975,9,2
0,868,286,302,0,454,243,5,2
0,868,286,302,0,454,243,5,2
0,868,286,302,0,454,243,5,2
0,868,286,302,0,454,243,5,2
0,868,286,302,0,454,243,5,2
0,868,286,302,0,454,243,5,2
0,868,286,302,2,503,339,3,2
0,868,286,302,2,503,339,3,2
0,868,286,302,2,503,339,3,2
0,868,286,302,2,503,339,3,2
0,868,286,302,2,503,339,3,2
0,868,286,302,2,503,339,3,2
0,815,313,267,3,373,823,3,2
0,815,313,267,3,373,823,3,2
0,815,313,267,3,373,823,3,2
0,815,313,267,3,373,823,3,2
0,815,313,267,3,373,823,3,2
0,815,313,267,3,373,823,3,2
0,815,313,267,0,438,97,7,2
0,815,313,267,0,438,97,7,2
0,815,313,267,0,438,97,7,2
0,815,313,267,0,438,97,7,2
0,815,313,267,0,438,97,7,2
0,815,313,267,0,438,97,7,2
0,815,313,267,0,405,840,11,2
0,815,313,267,0,405,840,11,2
0,815,313,267,0,405,840,11,2
0,815,313,267,0,405,840,11,2
0,815,313,267,0,405,840,11,2
0,815,313,267,0,405,840,11,2
0,889,281,308,3,357,47,0,2
0,889,281,308,3,357,47,0,2
0,889,281,308,3,357,47,0,2
0,889,281,308,3,357,47,0,2
0,889,281,308,3,357,47,0,2
0,889,281,308,3,357,47,0,2
0,889,281,308,0,438,829,4,2
0,889,281,308,0,438,829,4,2
0,889,281,308,0,438,829,4,2
0,889,281,308,0,438,829,4,2
0,889,281,308,0,438,829,4,2
0,889,281,308,0,438,829,4,2
0,889,281,308,0,438,979,2,2
0,889,281,308,0,438,979,2,2
0,889,281,308,0,438,979,2,2
0,889,281,308,0,438,979,2,2
0,889,281,308,0,438,979,2,2
0,889,281,308,0,438,979,2,2
0,889,281,308,2,487,896,2,2
0,889,281,308,2,487,896,2,2
0,889,281,308,2,487,896,2,2
0,889,281,308,2,487,896,2,2
0,889,281,308,2,487,896,2,2
0,889,281,308,2,487,896,2,2
0,836,300,281,0,422,28,1,2
0,836,300,281,0,422,28,1,2
0,836,300,281,0,422,28,1,2
0,836,300,281,0,422,28,1,2
0,836,300,281,0,422,28,1,2
0,836,300,281,0,422,28,1,2
0,836,300,281,3,324,270,10,2
0,836,300,281,3,324,270,10,2
0,836,300,281,3,324,270,10,2
0,836,300,281,3,324,270,10,2
0,836,300,281,3,324,270,10,2
0,836,300,281,3,324,270,10,2
0,836,300,281,2,405,39,9,2
0,836,300,281,2,405,39,9,2
0,836,300,281,2,405,39,9,2
0,836,300,281,2,405,39,9,2
0,836,300,281,2,405,39,9,2
0,836,300,281,2,405,39,9,2
0,836,300,281,3,389,153,5,2
0,836,300,281,3,389,153,5,2
0,836,300,281,3,389,153,5,2
0,836,300,281,3,389,153,5,2
0,836,300,281,3,389,153,5,2
0,836,300,281,3,389,153,5,2
0,836,300,281,3,405,313,3,2
0,836,300,281,3,405,313,3,2
0,836,300,281,3,405,313,3,2
0,836,300,281,3,405,313,3,2
0,836,300,281,3,405,313,3,2
0,836,300,281,3,405,313,3,2
0,836,300,281,3,389,822,3,2
0,836,300,281,3,389,822,3,2
0,836,300,281,3,389,822,3,2
0,836,300,281,3,389,822,3,2
0,836,300,281,3,389,822,3,2
0,836,300,281,3,389,822,3,2
0,852,290,295,3,357,50,0,2
0,852,290,295,3,357,50,0,2
0,852,290,295,3,357,50,0,2
0,852,290,295,3,357,50,0,2
0,852,290,295,3,357,50,0,2
0,852,290,295,3,357,50,0,2
0,852,290,295,3,373,52,0,2
0,852,290,295,3,373,52,0,2
0,852,290,295,3,373,52,0,2
0,852,290,295,3,373,52,0,2
0,852,290,295,3,373,52,0,2
0,852,290,295,3,373,52,0,2
0,815,313,267,0,422,978,2,2
0,815,313,267,0,422,978,2,2
0,815,313,267,0,422,978,2,2
0,815,313,267,0,422,978,2,2
0,815,313,267,0,422,978,2,2
0,815,313,267,0,422,978,2,2
0,815,313,267,0,422,33,8,2
0,815,313,267,0,422,33,8,2
0,815,313,267,0,422,33,8,2
0,815,313,267,0,422,33,8,2
0,815,313,267,0,422,33,8,2
0,815,313,267,0,422,33,8,2
0,815,313,267,0,422,34,1,2
0,815,313,267,0,422,34,1,2
0,815,313,267,0,422,34,1,2
0,815,313,267,0,422,34,1,2
0,815,313,267,0,422,34,1,2
0,815,313,267,0,422,34,1,2
0,815,313,267,0,405,909,10,2
0,815,313,267,0,405,909,10,2
0,815,313,267,0,405,909,10,2
0,815,313,267,0,405,909,10,2
0,815,313,267,0,405,909,10,2
0,815,313,267,0,405,909,10,2
0,815,313,267,0,422,976,9,2
0,815,313,267,0,422,976,9,2
0,815,313,267,0,422,976,9,2
0,815,313,267,0,422,976,9,2
0,815,313,267,0,422,976,9,2
0,815,313,267,0,422,976,9,2
0,820,309,267,0,438,903,3,2
0,820,309,267,0,438,903,3,2
0,820,309,267,0,438,903,3,2
0,820,309,267,0,438,903,3,2
0,820,309,267,0,438,903,3,2
0,820,309,267,0,438,903,3,2
0,820,309,267,2,422,137,7,2
0,820,309,267,2,422,137,7,2
0,820,309,267,2,422,137,7,2
0,820,309,267,2,422,137,7,2
0,820,309,267,2,422,137,7,2
0,820,309,267,2,422,137,7,2
0,820,309,267,3,308,718,11,2
0,820,309,267,3,308,718,11,2
0,820,309,267,3,308,718,11,2
0,820,309,267,3,308,718,11,2
0,820,309,267,3,308,718,11,2
0,820,309,267,3,308,718,11,2
0,820,309,267,0,438,182,6,2
0,820,309,267,0,438,182,6,2
0,820,309,267,0,438,182,6,2
0,820,309,267,0,438,182,6,2
0,820,309,267,0,438,182,6,2
0,820,309,267,0,438,182,6,2
0,927,250,336,2,454,2,0,2
0,927,250,336,2,454,2,0,2
0,927,250,336,2,454,2,0,2
0,927,250,336,2,454,2,0,2
0,927,250,336,2,454,2,0,2
0,927,250,336,2,454,2,0,2
0,927,250,336,0,438,837,4,2
0,927,250,336,0,438,837,4,2
0,927,250,336,0,438,837,4,2
0,927,250,336,0,438,837,4,2
0,927,250,336,0,438,837,4,2
0,927,250,336,0,438,837,4,2
0,927,250,336,0,422,981,2,2
0,927,250,336,0,422,981,2,2
0,927,250,336,0,422,981,2,2
0,927,250,336,0,422,981,2,2
0,927,250,336,0,422,981,2,2
0,927,250,336,0,422,981,2,2
0,927,250,336,3,341,940,8,2
0,927,250,336,3,341,940,8,2
0,927,250,336,3,341,940,8,2
0,927,250,336,3,341,940,8,2
0,927,250,336,3,341,940,8,2
0,927,250,336,3,341,940,8,2
0,831,286,288,2,389,19,10,2
0,831,286,288,2,389,19,10,2
0,831,286,288,2,389,19,10,2
0,831,286,288,2,389,19,10,2
0,831,286,288,2,389,19,10,2
0,831,286,288,2,389,19,10,2
0,831,286,288,3,341,862,9,2
0,831,286,288,3,341,862,9,2
0,831,286,288,3,341,862,9,2
0,831,286,288,3,341,862,9,2
0,831,286,288,3,341,862,9,2
0,831,286,288,3,341,862,9,2
0,831,286,288,3,373,161,5,2
0,831,286,288,3,373,161,5,2
0,831,286,288,3,373,161,5,2
0,831,286,288,3,373,161,5,2
0,831,286,288,3,373,161,5,2
0,831,286,288,3,373,161,5,2
0,852,277,288,0,422,109,7,2
0,852,277,288,0,422,109,7,2
0,852,277,288,0,422,109,7,2
0,852,277,288,0,422,109,7,2
0,852,277,288,0,422,109,7,2
0,852,277,288,0,422,109,7,2
0,852,277,288,3,308,712,11,2
0,852,277,288,3,308,712,11,2
0,852,277,288,3,308,712,11,2
0,852,277,288,3,308,712,11,2
0,852,277,288,3,308,712,11,2
0,852,277,288,3,308,712,11,2
0,852,277,288,3,373,78,6,2
0,852,277,288,3,373,78,6,2
0,852,277,288,3,373,78,6,2
0,852,277,288,3,373,78,6,2
0,852,277,288,3,373,78,6,2
0,852,277,288,3,373,78,6,2
0,852,277,288,0,422,624,0,2
0,852,277,288,0,422,624,0,2
0,852,277,288,0,422,624,0,2
0,852,277,288,0,422,624,0,2
0,852,277,288,0,422,624,0,2
0,852,277,288,0,422,624,0,2
0,825,300,274,0,422,973,2,2
0,825,300,274,0,422,973,2,2
0,825,300,274,0,422,973,2,2
0,825,300,274,0,422,973,2,2
0,825,300,274,0,422,973,2,2
0,825,300,274,0,422,973,2,2
0,825,300,274,3,357,926,8,2
0,825,300,274,3,357,926,8,2
0,825,300,274,3,357,926,8,2
0,825,300,274,3,357,926,8,2
0,825,300,274,3,357,926,8,2
0,825,300,274,3,357,926,8,2
0,825,300,274,2,422,98,8,2
0,825,300,274,2,422,98,8,2
0,825,300,274,2,422,98,8,2
0,825,300,274,2,422,98,8,2
0,825,300,274,2,422,98,8,2
0,825,300,274,2,422,98,8,2
0,825,300,274,0,422,25,1,2
0,825,300,274,0,422,25,1,2
0,825,300,274,0,422,25,1,2
0,825,300,274,0,422,25,1,2
0,825,300,274,0,422,25,1,2
0,825,300,274,0,422,25,1,2
0,825,300,274,0,405,906,10,2
0,825,300,274,0,405,906,10,2
0,825,300,274,0,405,906,10,2
0,825,300,274,0,405,906,10,2
0,825,300,274,0,405,906,10,2
0,825,300,274,0,405,906,10,2
0,825,300,274,2,405,46,9,2
0,825,300,274,2,405,46,9,2
0,825,300,274,2,405,46,9,2
0,825,300,274,2,405,46,9,2
0,825,300,274,2,405,46,9,2
0,825,300,274,2,405,46,9,2
0,937,259,329,0,454,251,5,2
0,937,259,329,0,454,251,5,2
0,937,259,329,0,454,251,5,2
0,937,259,329,0,454,251,5,2
0,937,259,329,0,454,251,5,2
0,937,259,329,0,454,251,5,2
0,937,259,329,0,454,905,3,2
0,937,259,329,0,454,905,3,2
0,937,259,329,0,454,905,3,2
0,937,259,329,0,454,905,3,2
0,937,259,329,0,454,905,3,2
0,937,259,329,0,454,905,3,2
0,937,259,329,2,438,136,7,2
0,937,259,329,2,438,136,7,2
0,937,259,329,2,438,136,7,2
0,937,259,329,2,438,136,7,2
0,937,259,329,2,438,136,7,2
0,937,259,329,2,438,136,7,2
0,937,259,329,2,373,975,11,2
0,937,259,329,2,373,975,11,2
0,937,259,329,2,373,975,11,2
0,937,259,329,2,373,975,11,2
0,937,259,329,2,373,975,11,2
0,937,259,329,2,373,975,11,2
0,937,259,329,0,438,182,6,2
0,937,259,329,0,438,182,6,2
0,937,259,329,0,438,182,6,2
0,937,259,329,0,438,182,6,2
0,937,259,329,0,438,182,6,2
0,937,259,329,0,438,182,6,2
0,927,263,329,0,422,623,0,2
0,927,263,329,0,422,623,0,2
0,927,263,329,0,422,623,0,2
0,927,263,329,0,422,623,0,2
0,927,263,329,0,422,623,0,2
0,927,263,329,0,422,623,0,2
0,927,263,329,0,438,830,4,2
0,927,263,329,0,438,830,4,2
0,927,263,329,0,438,830,4,2
0,927,263,329,0,438,830,4,2
0,927,263,329,0,438,830,4,2
0,927,263,329,0,438,830,4,2
0,927,263,329,2,470,888,2,2
0,927,263,329,2,470,888,2,2
0,927,263,329,2,470,888,2,2
0,927,263,329,2,470,888,2,2
0,927,263,329,2,470,888,2,2
0,927,263,329,2,470,888,2,2
0,927,263,329,3,389,392,2,2
0,927,263,329,3,389,392,2,2
0,927,263,329,3,389,392,2,2
0,927,263,329,3,389,392,2,2
0,927,263,329,3,389,392,2,2
0,927,263,329,3,389,392,2,2
0,927,263,329,3,341,924,8,2
0,927,263,329,3,341,924,8,2
0,927,263,329,3,341,924,8,2
0,927,263,329,3,341,924,8,2
0,927,263,329,3,341,924,8,2
0,927,263,329,3,341,924,8,2
0,857,281,302,3,324,782,10,2
0,857,281,302,3,324,782,10,2
0,857,281,302,3,324,782,10,2
0,857,281,302,3,324,782,10,2
0,857,281,302,3,324,782,10,2
0,857,281,302,3,324,782,10,2
0,857,281,302,3,341,852,9,2
0,857,281,302,3,341,852,9,2
0,857,281,302,3,341,852,9,2
0,857,281,302,3,341,852,9,2
0,857,281,302,3,341,852,9,2
0,857,281,302,3,341,852,9,2
0,857,281,302,3,405,164,5,2
0,857,281,302,3,405,164,5,2
0,857,281,302,3,405,164,5,2
0,857,281,302,3,405,164,5,2
0,857,281,302,3,405,164,5,2
0,857,281,302,3,405,164,5,2
0,857,281,302,3,389,912,3,2
0,857,281,302,3,389,912,3,2
0,857,281,302,3,389,912,3,2
0,857,281,302,3,389,912,3,2
0,857,281,302,3,389,912,3,2
0,857,281,302,3,389,912,3,2
0,857,281,302,0,389,106,7,2
0,857,281,302,0,389,106,7,2
0,857,281,302,0,389,106,7,2
0,857,281,302,0,389,106,7,2
0,857,281,302,0,389,106,7,2
0,857,281,302,0,389,106,7,2
0,857,281,302,2,389,988,11,2
0,857,281,302,2,389,988,11,2
0,857,281,302,2,389,988,11,2
0,857,281,302,2,389,988,11,2
0,857,281,302,2,389,988,11,2
0,857,281,302,2,389,988,11,2
0,820,290,267,0,422,113,0,2
0,820,290,267,0,422,113,0,2
0,820,290,267,0,422,113,0,2
0,820,290,267,0,422,113,0,2
0,820,290,267,0,422,113,0,2
0,820,290,267,0,422,113,0,2
0,820,290,267,0,438,113,0,2
0,820,290,267,0,438,113,0,2
0,820,290,267,0,438,113,0,2
0,820,290,267,0,438,113,0,2
0,820,290,267,0,438,113,0,2
0,820,290,267,0,438,113,0,2
0,820,290,267,3,405,228,4,2
0,820,290,267,3,405,228,4,2
0,820,290,267,3,405,228,4,2
0,820,290,267,3,405,228,4,2
0,820,290,267,3,405,228,4,2
0,820,290,267,3,405,228,4,2
0,820,290,267,0,438,973,2,2
0,820,290,267,0,438,973,2,2
0,820,290,267,0,438,973,2,2
0,820,290,267,0,438,973,2,2
0,820,290,267,0,438,973,2,2
0,820,290,267,0,438,973,2,2
0,820,290,267,3,389,896,2,2
0,820,290,267,3,389,896,2,2
0,820,290,267,3,389,896,2,2
0,820,290,267,3,389,896,2,2
0,820,290,267,3,389,896,2,2
0,820,290,267,3,389,896,2,2
0,841,309,308,3,438,795,9,2
0,841,309,308,3,438,795,9,2
0,841,309,308,3,438,795,9,2
0,841,309,308,3,438,795,9,2
0,841,309,308,3,438,795,9,2
0,841,309,308,3,438,795,9,2
0,841,309,308,3,341,838,9,2
0,841,309,308,3,341,838,9,2
0,841,309,308,3,341,838,9,2
0,841,309,308,3,341,838,9,2
0,841,309,308,3,341,838,9,2
0,841,309,308,3,341,838,9,2
0,841,309,308,0,438,298,5,2
0,841,309,308,0,438,298,5,2
0,841,309,308,0,438,298,5,2
0,841,309,308,0,438,298,5,2
0,841,309,308,0,438,298,5,2
0,841,309,308,0,438,298,5,2
0,841,309,308,3,373,314,3,2
0,841,309,308,3,373,314,3,2
0,841,309,308,3,373,314,3,2
0,841,309,308,3,373,314,3,2
0,841,309,308,3,373,314,3,2
0,841,309,308,3,373,314,3,2
0,841,309,308,3,389,1015,7,2
0,841,309,308,3,389,1015,7,2
0,841,309,308,3,389,1015,7,2
0,841,309,308,3,389,1015,7,2
0,841,309,308,3,389,1015,7,2
0,841,309,308,3,389,1015,7,2
0,809,336,274,3,373,60,0,2
0,809,336,274,3,373,60,0,2
0,809,336,274,3,373,60,0,2
0,809,336,274,3,373,60,0,2
0,809,336,274,3,373,60,0,2
0,809,336,274,3,373,60,0,2
0,809,336,274,0,438,122,0,2
0,809,336,274,0,438,122,0,2
0,809,336,274,0,438,122,0,2
0,809,336,274,0,438,122,0,2
0,809,336,274,0,438,122,0,2
0,809,336,274,0,438,122,0,2
0,809,336,274,0,470,847,4,2
0,809,336,274,0,470,847,4,2
0,809,336,274,0,470,847,4,2
0,809,336,274,0,470,847,4,2
0,809,336,274,0,470,847,4,2
0,809,336,274,0,470,847,4,2
0,841,313,281,0,438,988,2,2
0,841,313,281,0,438,988,2,2
0,841,313,281,0,438,988,2,2
0,841,313,281,0,438,988,2,2
0,841,313,281,0,438,988,2,2
0,841,313,281,0,438,988,2,2
0,841,313,281,0,438,47,8,2
0,841,313,281,0,438,47,8,2
0,841,313,281,0,438,47,8,2
0,841,313,281,0,438,47,8,2
0,841,313,281,0,438,47,8,2
0,841,313,281,0,438,47,8,2
0,841,313,281,0,438,40,8,2
0,841,313,281,0,438,40,8,2
0,841,313,281,0,438,40,8,2
0,841,313,281,0,438,40,8,2
0,841,313,281,0,438,40,8,2
0,841,313,281,0,438,40,8,2
0,841,313,281,0,438,35,1,2
0,841,313,281,0,438,35,1,2
0,841,313,281,0,438,35,1,2
0,841,313,281,0,438,35,1,2
0,841,313,281,0,438,35,1,2
0,841,313,281,0,438,35,1,2
0,815,322,274,3,373,861,9,2
0,815,322,274,3,373,861,9,2
0,815,322,274,3,373,861,9,2
0,815,322,274,3,373,861,9,2
0,815,322,274,3,373,861,9,2
0,815,322,274,3,373,861,9,2
0,815,322,274,0,438,991,9,2
0,815,322,274,0,438,991,9,2
0,815,322,274,0,438,991,9,2
0,815,322,274,0,438,991,9,2
0,815,322,274,0,438,991,9,2
0,815,322,274,0,438,991,9,2
0,815,322,274,3,389,168,5,2
0,815,322,274,3,389,168,5,2
0,815,322,274,3,389,168,5,2
0,815,322,274,3,389,168,5,2
0,815,322,274,3,389,168,5,2
0,815,322,274,3,389,168,5,2
0,815,322,274,3,405,327,3,2
0,815,322,274,3,405,327,3,2
0,815,322,274,3,405,327,3,2
0,815,322,274,3,405,327,3,2
0,815,322,274,3,405,327,3,2
0,815,322,274,3,405,327,3,2
0,815,322,274,0,454,121,7,2
0,815,322,274,0,454,121,7,2
0,815,322,274,0,454,121,7,2
0,815,322,274,0,454,121,7,2
0,815,322,274,0,454,121,7,2
0,815,322,274,0,454,121,7,2
0,815,322,274,0,454,121,7,2
0,815,322,274,0,454,121,7,2
0,815,322,274,0,454,121,7,2
0,815,322,274,0,454,121,7,2
0,815,322,274,0,454,121,7,2
0,815,322,274,0,454,121,7,2
0,868,290,288,0,454,198,6,2
0,868,290,288,0,454,198,6,2
0,868,290,288,0,454,198,6,2
0,868,290,288,0,454,198,6,2
0,868,290,288,0,454,198,6,2
0,868,290,288,0,454,198,6,2
0,868,290,288,0,454,704,6,2
0,868,290,288,0,454,704,6,2
0,868,290,288,0,454,704,6,2
0,868,290,288,0,454,704,6,2
0,868,290,288,0,454,704,6,2
0,868,290,288,0,454,704,6,2
0,868,290,288,0,422,122,0,2
0,868,290,288,0,422,122,0,2
0,868,290,288,0,422,122,0,2
0,868,290,288,0,422,122,0,2
0,868,290,288,0,422,122,0,2
0,868,290,288,0,422,122,0,2
0,868,290,288,0,438,123,0,2
0,868,290,288,0,438,123,0,2
0,868,290,288,0,438,123,0,2
0,868,290,288,0,438,123,0,2
0,868,290,288,0,438,123,0,2
0,868,290,288,0,438,123,0,2
0,820,313,247,0,454,995,2,2
0,820,313,247,0,454,995,2,2
0,820,313,247,0,454,995,2,2
0,820,313,247,0,454,995,2,2
0,820,313,247,0,454,995,2,2
0,820,313,247,0,454,995,2,2
0,820,313,247,0,454,997,2,2
0,820,313,247,0,454,997,2,2
0,820,313,247,0,454,997,2,2
0,820,313,247,0,454,997,2,2
0,820,313,247,0,454,997,2,2
0,820,313,247,0,454,997,2,2
0,820,313,247,0,438,48,8,2
0,820,313,247,0,438,48,8,2
0,820,313,247,0,438,48,8,2
0,820,313,247,0,438,48,8,2
0,820,313,247,0,438,48,8,2
0,820,313,247,0,438,48,8,2
0,820,313,247,0,438,48,8,2
0,820,313,247,0,438,48,8,2
0,820,313,247,0,438,48,8,2
0,820,313,247,0,438,48,8,2
0,820,313,247,0,438,48,8,2
0,820,313,247,0,438,48,8,2
0,820,313,247,0,438,47,1,2
0,820,313,247,0,438,47,1,2
0,820,313,247,0,438,47,1,2
0,820,313,247,0,438,47,1,2
